Transaction Date,Sales Quantity,Price,Discounts,Inventory Level,Economic Indicator,Holiday,Competitor Price,Market Trend,Product SKU_Levis,Product SKU_Wrangler,Store ID_Store1,Store ID_Store2,Product Category_Shirts,Product Category_Jeans,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny
5/17/2001,83,106.25,10,387,1.13,1,360.88,1.06,0,0,0,1,1,0,0,0,1
5/18/2001,81,330.86,20,85,0.62,0,26.91,1.04,0,0,0,0,1,0,0,1,0
5/19/2001,80,345.58,15,261,0.86,0,62.08,0.94,1,0,0,1,0,0,0,0,1
5/20/2001,82,466.9,15,402,0.75,1,47.06,0.88,0,0,0,0,0,1,0,0,1
5/21/2001,81,81.93,20,389,1.35,0,342.71,1.05,0,0,1,0,0,1,0,1,0
5/22/2001,77,349.24,10,180,0.95,0,284.9,0.85,0,0,0,0,0,0,0,0,0
5/23/2001,80,456.6,5,108,1.04,0,185.84,0.86,0,0,1,0,1,0,1,0,0
5/24/2001,79,255.77,20,211,1.46,0,53.27,0.95,0,0,0,1,0,0,0,0,0
5/25/2001,77,187.28,20,311,1.34,0,202.56,1.03,1,0,1,0,1,0,0,1,0
5/26/2001,75,93.67,15,208,1.29,1,344.26,1.09,1,0,1,0,1,0,1,0,0
5/27/2001,80,434.73,5,276,0.64,1,55.77,1.07,0,1,1,0,0,1,0,1,0
5/28/2001,78,203.18,15,209,0.52,0,429.73,0.95,0,0,0,1,1,0,1,0,0
5/29/2001,80,463.19,10,347,0.63,1,40.83,1.06,0,1,0,0,0,1,0,0,0
5/30/2001,80,425.4,10,362,1.24,1,308.01,0.88,0,0,1,0,0,1,0,0,0
5/31/2001,80,194.55,0,378,0.91,1,102.68,1,0,1,0,1,0,0,0,0,1
6/1/2001,81,291.22,20,95,0.62,1,54.9,1.05,0,0,1,0,1,0,0,0,1
6/2/2001,79,23.32,5,417,1.24,1,183.94,1.1,1,0,0,0,0,0,0,1,0
6/3/2001,80,138.98,5,393,0.69,1,336.79,0.83,1,0,1,0,0,0,0,1,0
6/4/2001,81,358.03,15,361,1.09,1,69.32,0.84,0,0,1,0,0,0,1,0,0
6/5/2001,84,342.18,15,483,1.24,0,243.09,0.83,0,0,1,0,0,0,1,0,0
6/6/2001,80,183.15,5,172,1.11,1,208.99,1.02,0,0,0,0,0,1,0,0,1
6/7/2001,84,406.22,15,263,1.49,1,219.45,1.03,0,0,0,0,0,1,1,0,0
6/8/2001,83,125.56,0,207,0.93,0,472.27,0.8,1,0,0,1,0,1,0,0,1
6/9/2001,78,236.02,20,213,0.81,1,181.02,1.06,0,0,1,0,0,1,0,0,1
6/10/2001,75,241.54,0,331,0.7,0,495.9,1.11,0,0,1,0,1,0,1,0,0
6/11/2001,79,177,10,99,1,1,273.81,0.85,0,0,1,0,0,1,0,1,0
6/12/2001,74,477.79,5,179,1.35,0,422.82,0.93,0,0,1,0,1,0,1,0,0
6/13/2001,78,351.38,0,411,1.45,0,180.94,1.14,0,0,0,0,0,0,0,1,0
6/14/2001,82,274.21,0,413,1.47,0,51.54,1.07,0,0,0,0,1,0,0,0,1
6/15/2001,82,260.15,15,312,1.03,1,51.36,0.92,0,0,1,0,0,1,0,0,1
6/16/2001,82,88.06,15,204,1.11,1,291.33,1.1,1,0,1,0,0,1,0,1,0
6/17/2001,87,192.37,15,385,1.08,0,465.66,1.15,0,1,1,0,0,1,0,0,1
6/18/2001,85,339.66,10,354,0.97,0,44.9,0.92,0,1,1,0,0,0,0,0,1
6/19/2001,86,463.04,0,95,0.65,0,347.67,1.07,0,0,0,1,0,0,1,0,0
6/20/2001,86,410.07,20,297,0.57,0,285.99,0.84,1,0,0,1,0,1,1,0,0
6/21/2001,81,157.19,15,270,0.94,0,329.6,0.82,0,0,1,0,0,0,0,0,1
6/22/2001,73,222.64,10,262,0.69,1,115.62,1.03,0,0,1,0,1,0,1,0,0
6/23/2001,67,50.63,10,459,1.39,0,44.55,1,1,0,1,0,1,0,0,0,1
6/24/2001,50,60.06,15,370,1.26,0,46.62,1.12,0,0,0,1,1,0,0,0,1
6/25/2001,54,240.41,5,51,1.12,0,130.9,1.11,1,0,0,0,1,0,0,1,0
6/26/2001,63,269.81,0,255,0.55,1,114.68,0.91,1,0,0,1,0,1,1,0,0
6/27/2001,74,139.37,15,279,1.12,1,71.92,1,0,1,0,1,0,1,1,0,0
6/28/2001,78,324.96,20,384,1.12,1,139.69,1.1,0,0,1,0,1,0,0,0,1
6/29/2001,78,354.66,0,241,0.94,1,271.65,0.91,0,0,1,0,1,0,0,1,0
6/30/2001,81,156.57,10,369,1.16,0,475.26,0.94,0,1,0,0,0,1,0,0,0
7/1/2001,79,381.63,20,405,1.36,0,461.91,0.82,0,1,1,0,0,0,1,0,0
7/2/2001,77,110.75,0,302,1.26,0,143.14,0.85,0,0,1,0,1,0,0,0,0
7/3/2001,76,276.68,20,365,0.97,1,42.44,1.04,1,0,0,0,0,0,1,0,0
7/4/2001,79,404.1,10,138,0.76,0,497.86,1,0,0,1,0,0,1,0,0,1
7/5/2001,78,273.13,15,442,0.98,1,243.44,0.87,0,0,1,0,1,0,1,0,0
7/6/2001,81,454.9,20,64,1.45,1,489.37,0.8,0,0,1,0,1,0,1,0,0
7/7/2001,78,38.67,15,214,1.32,1,273.44,0.87,1,0,0,1,0,0,0,0,1
7/8/2001,82,298.27,10,311,0.53,0,444.32,1.1,0,0,1,0,0,0,0,1,0
7/9/2001,78,285.26,10,476,1.28,1,229.14,0.84,1,0,0,1,0,0,1,0,0
7/10/2001,74,333.57,20,94,0.67,0,314.79,0.96,1,0,1,0,0,0,0,0,1
7/11/2001,77,418.37,20,381,1.07,1,272.51,0.9,0,0,1,0,1,0,0,0,1
7/12/2001,77,365.67,10,461,1.31,0,117.74,1.02,0,0,0,1,0,1,0,1,0
7/13/2001,77,397.24,20,229,1.06,1,384.26,1,0,0,0,1,0,0,0,0,0
7/14/2001,82,151.52,20,155,0.9,1,36.85,1.19,0,0,1,0,0,0,0,1,0
7/15/2001,85,199.87,20,468,0.82,1,187.58,1.11,1,0,0,0,0,1,0,0,1
7/16/2001,79,317.12,20,371,0.81,1,436.25,1.18,0,0,1,0,1,0,0,0,1
7/17/2001,85,281.2,0,459,1.34,1,256.32,1.03,0,0,0,1,0,1,0,0,1
7/18/2001,79,480.94,10,197,1.33,1,48.05,1.1,1,0,1,0,0,1,1,0,0
7/19/2001,78,101.55,10,239,1.32,1,111.69,1.16,0,0,1,0,0,0,1,0,0
7/20/2001,78,182.13,5,178,0.78,0,63.72,0.82,0,0,0,1,0,1,0,0,0
7/21/2001,83,290.65,15,397,1.3,0,146.04,1.17,0,0,0,0,0,1,0,0,0
7/22/2001,79,435.3,5,486,0.54,0,91,0.88,0,1,0,0,1,0,1,0,0
7/23/2001,78,465.38,20,254,0.71,0,358.86,1.08,1,0,0,1,0,0,1,0,0
7/24/2001,79,174.66,20,79,1.01,1,333.12,1.11,0,1,0,1,0,0,0,1,0
7/25/2001,76,42.88,0,493,0.91,0,76.19,0.84,0,1,1,0,0,0,1,0,0
7/26/2001,76,216.59,0,59,0.61,0,228.05,1.18,1,0,0,1,1,0,0,0,0
7/27/2001,80,203.23,0,158,0.54,1,154.96,1.17,1,0,0,1,1,0,0,0,1
7/28/2001,82,493.38,0,199,1.11,0,175.24,1.06,0,0,1,0,1,0,1,0,0
7/29/2001,78,221.22,0,334,0.81,1,292.23,0.86,1,0,1,0,1,0,0,1,0
7/30/2001,82,159.8,0,374,0.52,0,450.36,1.03,0,1,1,0,0,0,0,0,1
7/31/2001,78,189.03,0,441,0.93,1,449.69,0.94,0,1,0,0,0,0,1,0,0
8/1/2001,73,204.49,0,486,0.81,1,212.38,1.17,0,0,0,0,0,1,1,0,0
8/2/2001,69,412.55,0,188,1.08,0,202.67,0.96,1,0,0,1,1,0,0,0,1
8/3/2001,69,49.7,10,203,1.43,0,263.81,1.08,0,1,1,0,0,1,0,0,1
8/4/2001,67,165.09,0,196,0.81,1,242.32,1.05,0,0,0,1,1,0,0,0,1
8/5/2001,74,483.5,15,452,1.5,1,40.27,0.91,0,0,0,1,0,1,0,1,0
8/6/2001,79,85.02,0,463,0.59,1,293.59,1.01,0,0,0,0,0,0,0,1,0
8/7/2001,84,373.87,20,85,0.59,1,296.52,0.96,0,1,0,0,0,0,0,1,0
8/8/2001,86,184.63,20,475,1.21,1,230.67,0.95,0,0,0,1,1,0,0,0,1
8/9/2001,86,295.07,0,233,1.25,0,212.84,1.15,0,1,1,0,0,0,1,0,0
8/10/2001,81,58.78,0,314,0.92,0,470.08,0.86,0,0,0,0,1,0,0,0,1
8/11/2001,78,160.14,20,184,0.79,0,304.4,0.96,0,0,0,0,0,1,0,0,0
8/12/2001,78,255.42,15,67,1.29,0,409.98,0.8,1,0,0,0,1,0,1,0,0
8/13/2001,77,123.53,5,186,1.46,0,477.38,0.9,0,0,0,1,0,1,1,0,0
8/14/2001,77,275.52,10,439,1.49,1,406.95,1.05,1,0,0,0,0,1,0,0,1
8/15/2001,79,117.68,20,247,1.13,0,472.06,0.84,0,0,1,0,1,0,0,0,0
8/16/2001,80,328.55,0,94,1.24,0,382.05,0.91,0,1,0,0,0,0,0,1,0
8/17/2001,77,453.13,10,455,1.32,0,93.36,1.15,0,0,0,1,0,1,0,0,1
8/18/2001,81,51.89,0,128,1.3,1,121.2,1.08,0,1,0,1,0,0,1,0,0
8/19/2001,78,116.14,5,136,1.49,0,105.01,0.83,0,0,0,1,0,1,0,0,1
8/20/2001,81,423.77,5,258,1.31,1,167.84,1.2,0,1,0,1,0,1,0,0,0
8/21/2001,82,319.46,20,273,1.16,0,183.95,1.18,0,0,1,0,0,1,0,0,1
8/22/2001,84,48.57,10,302,0.88,1,407.48,0.86,0,1,0,1,0,1,0,0,0
8/23/2001,82,248.31,10,209,1.1,0,186.82,1.17,0,1,0,0,1,0,1,0,0
8/24/2001,83,112.78,5,278,1.38,1,366.34,1.02,0,0,1,0,0,1,0,0,0
8/25/2001,84,107.56,0,244,0.81,0,452.87,1.17,0,0,0,1,0,0,0,0,1
8/26/2001,83,470.92,20,426,0.53,1,66.13,1.19,0,0,0,1,0,0,0,1,0
8/27/2001,84,383.16,15,193,0.83,0,10.13,1.08,1,0,1,0,1,0,0,1,0
8/28/2001,85,351.15,5,179,1.46,1,445.44,0.92,1,0,0,0,0,1,0,1,0
8/29/2001,86,127.08,5,90,1.29,1,126.75,1.17,0,1,1,0,1,0,0,0,0
8/30/2001,84,68.1,20,228,0.69,0,85.18,1.03,0,1,0,0,0,0,0,0,0
8/31/2001,83,436.71,0,63,0.51,1,154.65,0.94,0,0,0,0,0,1,0,0,0
9/1/2001,83,12.88,10,482,1.17,0,101.15,0.98,0,0,0,1,0,0,1,0,0
9/2/2001,82,200.17,5,281,1.08,1,398.89,0.96,0,1,1,0,1,0,0,0,0
9/3/2001,83,146.03,20,482,0.58,0,320.91,1.17,1,0,1,0,1,0,0,0,1
9/4/2001,85,289.48,20,76,1.47,0,91.98,1.13,0,1,0,1,0,0,0,0,1
9/5/2001,84,132.75,20,386,1.12,1,295.95,0.81,0,0,0,1,0,1,0,1,0
9/6/2001,78,162.49,10,472,1.15,0,111.96,0.8,1,0,0,0,0,1,1,0,0
9/7/2001,82,426.52,5,378,1.35,0,106.8,0.83,1,0,0,1,0,0,0,1,0
9/8/2001,76,305.56,20,469,0.84,1,301.77,1.04,0,0,1,0,0,0,0,0,0
9/9/2001,76,81.38,10,59,1.06,1,335.7,1.13,0,1,0,1,0,1,0,0,0
9/10/2001,77,365.97,0,398,1.08,0,179.64,1.01,0,0,0,1,0,0,0,0,0
9/11/2001,83,111.66,15,437,1.47,0,384.07,1.01,0,1,0,1,1,0,0,0,0
9/12/2001,84,222.17,5,134,0.63,1,420.24,0.9,0,1,0,1,0,1,0,1,0
9/13/2001,86,326.84,10,406,1.26,0,459.01,0.98,0,0,0,1,0,1,0,0,0
9/14/2001,85,143.25,15,51,1.08,0,316.77,0.9,1,0,0,0,1,0,0,1,0
9/15/2001,85,198.21,15,256,1.35,0,117.81,0.91,0,0,0,1,0,0,0,1,0
9/16/2001,82,369.73,10,461,1.33,0,376.75,0.96,0,1,0,1,0,1,1,0,0
9/17/2001,76,469.58,10,138,0.51,0,62.84,0.82,0,0,1,0,0,1,1,0,0
9/18/2001,74,269.33,10,459,0.76,0,98.8,1.18,0,0,0,1,0,1,0,1,0
9/19/2001,77,14.89,20,170,0.68,1,418.07,1.17,0,0,1,0,0,0,1,0,0
9/20/2001,78,175.85,0,79,0.96,0,456.31,1.12,0,0,1,0,0,1,0,0,0
9/21/2001,78,205.33,20,58,1.41,0,42.69,1.03,1,0,1,0,0,0,0,0,0
9/22/2001,81,176.2,15,178,0.51,1,162.94,1.13,0,0,1,0,1,0,0,1,0
9/23/2001,80,223.77,15,361,0.99,1,318.3,1.19,0,0,0,0,0,0,0,1,0
9/24/2001,76,320.01,15,361,1.38,0,469.94,0.91,0,1,0,0,0,0,0,0,0
9/25/2001,77,69.35,10,253,1.43,0,289.66,0.95,1,0,1,0,1,0,0,1,0
9/26/2001,73,143.59,5,366,1.16,1,412.29,1.09,0,0,0,0,0,0,0,1,0
9/27/2001,66,258.75,20,350,1.33,1,462.15,1.06,0,0,0,0,1,0,0,0,1
9/28/2001,69,164.63,5,446,0.82,0,264.33,1.13,1,0,0,1,0,1,0,0,0
9/29/2001,71,495.63,0,447,0.79,1,372.82,0.94,1,0,0,0,1,0,0,0,1
9/30/2001,67,221.4,0,187,0.55,1,334.58,0.92,0,1,1,0,1,0,0,1,0
10/1/2001,70,436.2,20,194,1,0,338.97,1.03,1,0,1,0,0,1,0,1,0
10/2/2001,74,449.29,15,450,0.96,1,263.36,0.86,0,1,1,0,0,1,0,1,0
10/3/2001,70,419.64,0,464,0.87,0,315.36,0.82,0,0,1,0,0,0,0,0,1
10/4/2001,66,32.98,5,223,0.61,1,281.64,0.9,0,0,0,1,0,0,0,0,1
10/5/2001,69,474.4,5,98,0.73,0,322.49,0.86,0,0,0,0,0,0,0,0,0
10/6/2001,70,73.08,10,292,0.7,0,257.55,0.8,0,0,1,0,0,1,0,1,0
10/7/2001,70,26.86,15,139,1.44,0,119.02,1.11,0,0,0,1,0,1,0,0,1
10/8/2001,72,213.04,10,149,1.47,1,349.87,1.02,0,1,1,0,0,1,0,0,0
10/9/2001,77,105.37,20,252,0.5,0,198.18,1.07,0,0,0,0,0,0,0,0,1
10/10/2001,72,100.26,0,257,0.67,0,72.59,0.87,1,0,0,1,0,1,0,0,0
10/11/2001,77,151.03,10,142,1.39,0,427.15,0.9,0,0,0,0,0,1,0,0,0
10/12/2001,80,131.72,10,286,0.54,0,98.86,0.82,0,0,0,1,1,0,0,0,1
10/13/2001,84,345.55,20,323,1.44,0,274.95,1.2,1,0,1,0,1,0,1,0,0
10/14/2001,79,101.52,5,316,0.88,0,363.35,0.84,0,0,1,0,0,1,0,0,0
10/15/2001,82,276.13,5,250,1.04,0,327.37,0.84,0,0,0,0,0,0,0,1,0
10/16/2001,81,493.35,20,299,1.26,1,88.82,1.05,0,0,0,0,1,0,0,0,1
10/17/2001,82,221.87,5,488,0.74,0,105.13,0.93,0,0,0,1,0,1,0,0,1
10/18/2001,76,324.52,20,145,0.6,0,82.94,1.16,0,1,0,0,1,0,1,0,0
10/19/2001,79,484.99,5,275,1.31,0,45.55,1.13,0,0,0,0,1,0,1,0,0
10/20/2001,78,77.44,20,436,1.48,0,148.8,1.15,0,0,1,0,0,0,0,0,0
10/21/2001,74,215.12,5,153,1.16,0,266.83,1.09,0,0,1,0,0,1,1,0,0
10/22/2001,74,426.59,10,193,1.33,0,94.75,0.85,0,1,1,0,0,1,0,0,0
10/23/2001,81,466.83,10,186,1.44,0,485.72,0.83,1,0,1,0,0,0,1,0,0
10/24/2001,82,304.61,5,117,0.73,0,352.43,0.83,1,0,1,0,0,0,1,0,0
10/25/2001,84,80.28,20,222,0.85,0,295.88,1.12,0,0,1,0,0,0,1,0,0
10/26/2001,88,451.72,10,51,0.72,1,343.9,1.06,0,0,1,0,0,1,1,0,0
10/27/2001,85,95.48,0,168,0.56,1,223.62,1.19,0,1,0,1,1,0,0,1,0
10/28/2001,83,182.91,5,394,1.23,0,240.26,1.06,1,0,1,0,0,1,1,0,0
10/29/2001,84,194,0,169,0.65,1,445.45,0.9,1,0,1,0,0,1,0,0,1
10/30/2001,82,229.17,0,327,0.59,0,363.75,0.84,0,0,1,0,0,0,0,0,1
10/31/2001,81,397.18,15,426,0.86,0,298.21,0.95,0,0,1,0,0,0,0,0,1
11/1/2001,84,403.05,0,482,0.56,0,475.6,0.88,0,0,1,0,0,0,0,0,1
11/2/2001,85,362.63,0,198,0.68,0,334.69,1.05,0,1,0,0,0,1,0,0,0
11/3/2001,86,20.84,15,379,0.57,0,205.36,0.84,0,0,0,0,0,0,1,0,0
11/4/2001,88,286.77,15,392,1.38,1,33.25,1.11,0,1,1,0,0,0,0,1,0
11/5/2001,85,376.27,15,268,1.28,0,201.43,1.08,1,0,1,0,1,0,0,1,0
11/6/2001,85,227.87,20,232,1.36,1,463.15,1.09,0,0,1,0,1,0,1,0,0
11/7/2001,84,473.02,15,53,1.37,0,31.88,1.19,0,0,0,1,0,0,0,0,0
11/8/2001,83,413.67,20,107,1.44,1,100.44,1.06,0,1,1,0,1,0,0,1,0
11/9/2001,82,322.7,5,247,0.69,0,406.29,1.12,0,1,0,1,0,1,1,0,0
11/10/2001,86,40.59,20,423,1.4,0,188.83,0.83,0,0,0,1,1,0,0,0,1
11/11/2001,83,329.65,5,492,1.03,1,101.09,1.18,0,1,1,0,0,0,0,0,0
11/12/2001,83,456.67,15,75,0.67,1,409.68,0.89,0,0,0,0,0,1,1,0,0
11/13/2001,77,195.93,15,162,1.16,0,283.64,1,1,0,1,0,0,1,0,1,0
11/14/2001,82,420.68,5,246,0.83,0,278.75,1.18,0,0,1,0,1,0,0,1,0
11/15/2001,80,163.45,10,472,0.55,1,153.95,0.87,1,0,0,0,0,0,0,0,0
11/16/2001,85,289.35,20,278,0.58,1,340.82,0.81,1,0,0,0,0,0,0,1,0
11/17/2001,84,327.73,0,409,0.92,0,432.29,0.92,0,0,1,0,1,0,1,0,0
11/18/2001,84,342.22,15,434,1.33,1,377.6,0.86,0,1,1,0,1,0,1,0,0
11/19/2001,78,442.45,20,490,0.81,0,310.09,1.07,1,0,0,1,1,0,0,0,0
11/20/2001,74,124.96,20,147,1.27,1,181.75,0.91,1,0,0,0,0,0,1,0,0
11/21/2001,65,138.56,15,353,0.56,0,428.85,0.83,1,0,0,1,1,0,0,1,0
11/22/2001,55,354.98,5,249,0.89,0,287.39,1.16,0,1,0,1,1,0,0,0,0
11/23/2001,65,96.82,15,70,0.63,0,445.9,0.82,0,1,0,1,1,0,0,1,0
11/24/2001,66,237.49,20,464,1.36,1,134.55,0.91,0,0,0,1,0,0,0,1,0
11/25/2001,74,19.82,10,235,1.47,1,330.6,0.9,1,0,0,0,0,1,0,0,1
11/26/2001,80,79.08,5,224,0.83,1,468.24,0.81,0,0,0,0,0,0,1,0,0
11/27/2001,82,342.63,15,328,1.49,0,193.3,0.87,0,1,0,0,0,0,1,0,0
11/28/2001,79,376.26,0,257,1.25,1,476.12,1.13,0,0,1,0,0,1,0,1,0
11/29/2001,82,66.51,15,140,0.5,0,202.31,0.82,1,0,0,1,0,0,0,1,0
11/30/2001,79,121.58,20,312,0.99,1,224.47,0.81,0,0,1,0,0,1,0,1,0
12/1/2001,74,58.46,20,433,1.33,1,405.16,1.05,0,1,0,0,0,1,0,1,0
12/2/2001,77,222.37,0,354,1.03,1,137.78,0.84,0,0,0,0,0,1,0,0,1
12/3/2001,78,71.8,5,265,1.05,0,355.88,0.95,0,1,1,0,0,1,0,1,0
12/4/2001,81,224.28,20,302,0.95,0,156.21,0.8,0,0,0,1,0,0,0,1,0
12/5/2001,81,368.73,5,404,0.9,1,300.95,0.94,0,0,0,0,0,1,0,1,0
12/6/2001,84,344.86,5,80,0.53,1,390.22,0.93,1,0,0,1,1,0,0,0,0
12/7/2001,80,147.43,15,174,1.12,1,22.81,1.05,1,0,0,1,0,1,0,0,0
12/8/2001,79,340.14,5,480,1.27,0,53.35,1,0,1,0,0,0,1,0,0,0
12/9/2001,71,464.58,20,398,1.29,1,467.84,1.07,1,0,1,0,0,0,0,0,0
12/10/2001,69,180.29,20,245,1.12,0,409.76,1.17,0,0,0,1,1,0,1,0,0
12/11/2001,57,171.27,10,340,0.84,0,439.73,1.12,0,0,1,0,0,1,0,0,0
12/12/2001,69,290,5,83,0.52,1,225.08,1.17,0,1,0,1,1,0,0,0,0
12/13/2001,69,130.3,10,280,1.4,0,361.01,0.82,0,0,0,1,0,1,0,0,0
12/14/2001,74,329.27,15,491,0.93,1,499.15,1.2,0,1,0,0,0,0,1,0,0
12/15/2001,78,417.81,10,64,1.1,1,221.94,0.93,0,0,1,0,1,0,0,1,0
12/16/2001,82,235.07,5,383,0.69,1,424.92,0.91,0,1,0,1,1,0,1,0,0
12/17/2001,82,342.96,20,390,0.64,1,48.85,0.96,1,0,1,0,0,0,0,0,1
12/18/2001,82,329.42,15,376,0.59,1,276.49,1.11,1,0,0,1,0,0,0,0,1
12/19/2001,85,28.95,5,386,1.3,1,173.29,1.18,0,1,1,0,0,0,0,0,0
12/20/2001,83,99.87,15,219,1.15,1,266.31,1.02,0,0,1,0,0,0,0,0,1
12/21/2001,85,447.83,0,195,1.12,1,65.9,0.86,0,0,0,0,1,0,0,0,0
12/22/2001,82,470.06,5,255,1.42,0,190.16,0.89,1,0,0,1,0,0,0,0,1
12/23/2001,80,392.42,0,87,0.66,1,47.5,0.96,0,0,0,1,1,0,1,0,0
12/24/2001,79,461.41,10,369,0.67,0,232.02,0.95,0,1,0,1,0,1,0,0,0
12/25/2001,83,160.01,5,78,0.69,1,226.48,0.9,0,0,0,1,0,1,1,0,0
12/26/2001,76,131.38,0,423,0.92,1,171.56,1.14,0,1,0,0,0,0,0,0,0
12/27/2001,77,198.31,20,420,1.37,1,474.67,0.91,1,0,0,0,0,0,0,1,0
12/28/2001,78,37.12,10,59,1.38,1,50.64,1.04,1,0,0,1,1,0,0,0,0
12/29/2001,73,406.84,5,322,1.09,0,414.19,0.99,1,0,1,0,1,0,0,0,0
12/30/2001,64,492.25,5,465,1.16,1,183.91,1.17,0,0,0,0,0,1,0,0,1
12/31/2001,72,413.77,20,494,1.4,0,107.66,1.05,0,1,1,0,1,0,0,0,1
1/1/2002,72,281.94,20,164,1.12,0,143.55,0.93,0,0,1,0,0,0,0,0,0
1/2/2002,70,154.69,0,133,0.73,0,451.93,1.06,0,1,1,0,0,1,0,0,0
1/3/2002,72,106.87,0,130,1.2,1,414.2,0.93,0,0,0,1,0,1,1,0,0
1/4/2002,77,188.39,0,479,1.27,1,17.72,0.84,0,1,0,0,0,0,0,0,0
1/5/2002,78,336.82,15,120,1.14,0,82.19,0.99,1,0,0,1,1,0,0,0,1
1/6/2002,77,229.06,10,420,0.77,0,340.76,1.14,0,0,1,0,0,0,0,0,0
1/7/2002,82,467.69,5,105,0.9,1,165.53,1.16,0,1,0,1,1,0,1,0,0
1/8/2002,81,428.57,10,366,0.97,1,460.38,1.02,0,0,1,0,0,1,1,0,0
1/9/2002,80,60.18,20,408,0.65,0,395.39,1.08,0,0,0,1,0,0,0,0,0
1/10/2002,80,74.45,10,349,0.95,1,438.77,1.04,0,1,0,1,0,1,0,0,1
1/11/2002,82,341.36,10,271,0.66,0,104.51,1.12,1,0,0,0,0,1,0,1,0
1/12/2002,83,123.08,0,471,1,0,83.85,0.84,0,0,0,0,0,0,0,0,0
1/13/2002,87,397.6,20,153,0.55,1,466.65,0.96,0,1,1,0,0,1,1,0,0
1/14/2002,85,299.77,10,282,1.45,1,208.06,0.9,0,0,1,0,1,0,1,0,0
1/15/2002,82,122.62,5,227,0.75,1,213.7,0.8,0,0,1,0,0,0,0,0,1
1/16/2002,84,244.56,0,123,0.97,0,345.44,1.13,0,0,0,1,1,0,1,0,0
1/17/2002,82,208.98,10,337,0.53,0,204.75,0.85,0,0,1,0,1,0,0,0,0
1/18/2002,81,437.85,20,426,0.69,0,438.84,0.93,0,1,0,0,1,0,0,1,0
1/19/2002,80,25.76,5,395,1.19,0,479.95,1.15,0,0,1,0,0,0,0,0,1
1/20/2002,78,448.96,20,102,0.61,0,172.93,1.09,0,0,1,0,1,0,1,0,0
1/21/2002,76,329.52,20,481,1.13,1,111.95,1.03,1,0,0,1,0,0,0,0,1
1/22/2002,77,371.39,20,306,0.5,0,46.9,0.92,0,1,0,0,1,0,0,0,0
1/23/2002,69,11.28,15,408,0.97,0,115.04,1.01,0,0,1,0,0,0,0,1,0
1/24/2002,68,317.84,5,167,1.22,0,78.33,0.82,0,1,0,0,1,0,0,0,0
1/25/2002,73,298.36,20,267,1.43,1,24.27,1.09,0,0,1,0,0,1,0,0,1
1/26/2002,70,273.23,15,79,0.99,1,32.86,0.89,0,0,0,0,1,0,0,1,0
1/27/2002,63,395.07,0,314,1.34,1,259.59,0.99,0,0,1,0,0,1,0,0,0
1/28/2002,67,282.38,15,157,1.3,0,356.82,0.84,0,0,1,0,0,1,0,0,1
1/29/2002,74,429.98,0,338,0.8,1,491.8,1.08,1,0,0,1,1,0,0,1,0
1/30/2002,72,123.99,15,331,1.37,0,86.28,1.16,0,0,0,1,1,0,0,0,1
1/31/2002,75,404.93,20,347,1.14,0,352.13,0.98,0,0,0,0,0,1,0,0,0
2/1/2002,76,97.86,15,251,0.6,0,281.46,0.83,0,1,0,0,0,0,0,0,1
2/2/2002,75,408.43,15,347,1.44,0,244.28,1.18,0,0,0,0,1,0,1,0,0
2/3/2002,69,470.83,20,145,0.68,0,363.7,0.98,0,0,0,0,0,1,0,0,1
2/4/2002,67,174.49,0,88,0.97,0,126.94,0.83,1,0,0,1,0,0,1,0,0
2/5/2002,59,269.64,20,366,0.97,0,162.53,0.88,0,0,0,0,1,0,0,1,0
2/6/2002,68,332.58,5,297,1.13,0,198.46,0.85,0,0,1,0,0,0,0,1,0
2/7/2002,68,48.94,15,352,1.16,0,99.37,0.88,0,0,1,0,0,1,0,0,0
2/8/2002,75,252.1,5,475,0.73,0,244.52,0.86,0,1,1,0,1,0,0,0,1
2/9/2002,79,186.69,20,353,0.85,0,74.61,1.17,0,0,0,1,0,0,1,0,0
2/10/2002,81,437.5,20,289,0.64,0,165.89,0.88,0,0,0,0,1,0,1,0,0
2/11/2002,81,439.57,10,229,0.63,0,65.45,0.98,0,1,1,0,0,0,0,0,0
2/12/2002,81,353.38,5,210,1.33,0,27.58,1.09,0,0,1,0,0,0,0,0,1
2/13/2002,82,331.3,10,204,1.25,0,184.05,1.07,0,0,0,1,1,0,1,0,0
2/14/2002,82,369.51,5,476,0.94,0,312.6,1.18,0,1,0,1,1,0,0,0,0
2/15/2002,79,189.33,10,206,0.6,0,84.43,1.19,1,0,0,1,1,0,0,0,0
2/16/2002,78,208.21,10,452,0.95,0,496.79,1.03,0,1,1,0,0,1,0,0,1
2/17/2002,79,281.32,5,259,0.79,0,144.43,1.1,1,0,0,1,1,0,0,0,1
2/18/2002,75,469.63,20,433,1.28,0,21.12,0.95,0,0,1,0,0,0,0,0,1
2/19/2002,75,364.76,0,404,0.6,1,23.74,0.97,0,1,0,0,1,0,1,0,0
2/20/2002,80,279.98,20,160,0.95,1,336.62,0.84,1,0,1,0,0,1,0,0,0
2/21/2002,73,387.5,0,333,1.09,1,338.24,1.07,0,0,0,0,0,1,0,0,1
2/22/2002,79,191.74,5,315,1.49,1,452.32,0.91,0,1,1,0,1,0,0,1,0
2/23/2002,81,367.93,15,411,0.59,1,54.51,0.83,0,0,0,0,0,0,0,0,1
